qsetId,qId,qType,objName,objIndex,totalSteps,exposureStep,temporalExposure,spatialExposureRatio,objArea,totalArea,requestedAssist,answeredCorrect,navigated,classY 
2058,4965,exist_positive,dryer,22,29,7,2,0.06896551724137931,663552,9621504,False,True,True,4
2357,5185,color_room,shelves,32,41,15,1,8.718782934357121e-05,1186,13602816,True,True,True,5
2357,5101,location,sofa,33,41,37,4,0.0017380959942411925,23643,13602816,True,True,True,5
143,2848,location,fireplace,26,33,24,9,0.00869644798681257,95214,10948608,False,True,False,3
143,2882,color,towel,31,33,8,1,0.0008539898405349794,9350,10948608,True,True,True,5
853,5092,exist_positive,towel,31,27,17,2,0.07407407407407407,663552,8957952,False,False,False,0
853,5098,color_room,plant,18,27,4,6,0.002504590334933699,22436,8957952,False,True,False,3
1230,549,color_room,fireplace,26,45,42,2,0.0008125294710219479,12131,14929920,False,True,False,3
1230,465,location,console,14,45,3,9,0.00264884205675583,39547,14929920,False,True,False,3
1230,520,exist_positive,console,14,45,9,2,0.044444444444444446,663552,14929920,False,True,False,3
1736,5277,color_room,countertop,34,41,1,7,0.0027755282435636855,37755,13602816,True,True,True,5
1342,4933,location,washer,10,41,4,5,0.008623729086683228,117307,13602816,False,True,False,3
1342,4965,exist_positive,dryer,22,41,7,2,0.04878048780487805,663552,13602816,False,True,False,3
1342,4969,color,washer,10,41,4,5,0.008623729086683228,117307,13602816,True,True,True,5
3538,668,exist_negative,curtain,15,35,15,2,0.05714285714285714,663552,11612160,False,False,False,0
1260,2478,color_room,cabinet,21,39,12,2,0.003677488920544476,47584,12939264,True,True,True,5
1260,2475,color_room,door,19,39,1,11,0.011291214090693258,146100,12939264,True,True,True,5
954,1148,exist_positive,countertop,34,41,35,2,0.04878048780487805,663552,13602816,True,True,True,5
954,1181,color_room,towel,31,41,36,1,7.351419000301114e-08,1,13602816,True,True,True,5
3203,5048,color_room,fireplace,26,35,1,34,0.02742004932760141,318406,11612160,False,True,True,4
3203,5055,color_room,plant,18,35,16,2,0.0017880394345238095,20763,11612160,False,True,True,4
2351,5263,exist_positive,cushion,24,39,7,2,0.05128205128205128,663552,12939264,False,True,True,4
2351,5285,color_room,door,19,39,2,4,0.0011905623070987655,15405,12939264,False,False,True,1
523,2284,color_room,picture,17,31,18,1,0.0003120060795001991,3209,10285056,False,False,False,0
523,2285,color_room,table,7,31,4,4,0.004802696261449622,49396,10285056,False,True,False,3
523,2255,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,False,True,False,3
523,2256,exist_positive,countertop,34,31,21,2,0.06451612903225806,663552,10285056,False,False,False,0
1965,436,exist_positive,cushion,24,45,39,2,0.044444444444444446,663552,14929920,True,True,True,5
1965,445,color_room,stool,12,45,7,1,0.00025150838048696843,3755,14929920,True,True,True,5
3422,5056,color_room,picture,17,41,2,7,0.003238594126392653,44054,13602816,True,True,True,5
3074,3885,color_room,door,19,31,21,4,1.5459322729988054e-05,159,10285056,False,True,True,4
3074,3884,color_room,table,7,31,23,2,0.0006049553838112306,6222,10285056,False,False,True,1
1310,3003,exist_positive,table,7,29,17,2,0.06896551724137931,663552,9621504,True,False,True,2
1310,3010,color_room,picture,17,29,1,6,0.0006299430941358024,6061,9621504,True,True,True,5
1310,2965,location,towel,31,29,28,1,0.00023707312287143465,2281,9621504,True,True,True,5
2044,1086,color_room,oven,6,29,5,8,0.001939197863452533,18658,9621504,False,False,True,1
2044,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,False,True,True,4
2044,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
3211,3885,color_room,door,19,31,8,4,3.091864545997611e-05,318,10285056,False,True,False,3
3211,3878,color_room,sofa,33,31,16,9,0.017295481910842295,177885,10285056,True,True,True,5
2262,3391,color_room,table,7,43,2,11,0.000563493104902383,8039,14266368,False,True,True,4
2262,3397,color_room,table,7,43,2,7,0.001009507114915303,14402,14266368,False,False,True,1
2262,3401,color_room,picture,17,43,2,7,0.0006674438791989664,9522,14266368,False,False,True,1
253,2089,location,curtain,15,31,25,6,0.001867855653872959,19211,10285056,False,False,True,1
896,2609,exist_positive,towel,31,27,7,2,0.07407407407407407,663552,8957952,False,True,False,3
896,2618,color_room,plant,18,27,1,7,0.0006252545224622771,5601,8957952,False,False,False,0
3249,1013,exist_positive,shelves,32,35,13,2,0.05714285714285714,663552,11612160,False,True,False,3
3249,1022,color,clothes,39,35,2,2,0.0022621975584215166,26269,11612160,True,False,True,2
1663,4090,exist_positive,cushion,24,45,45,1,0.022222222222222223,331776,14929920,False,False,True,1
1663,4102,color_room,fridge,20,45,40,3,0.0005351669667352538,7990,14929920,False,True,True,4
1663,4092,exist_positive,fireplace,26,45,33,2,0.044444444444444446,663552,14929920,False,True,True,4
1663,4050,location,shower,36,45,6,1,2.7662572873799726e-05,413,14929920,False,True,True,4
1295,4373,color_room,countertop,34,37,5,2,0.001561864598973974,19173,12275712,False,True,False,3
1295,4358,exist_positive,towel,31,37,27,2,0.05405405405405406,663552,12275712,False,True,False,3
1295,4369,color_room,cabinet,21,37,16,5,0.0006634238405071739,8144,12275712,True,True,True,5
1295,4324,location,wardrobe,25,37,21,3,7.250088630296964e-06,89,12275712,False,False,False,0
1280,4527,color_room,table,7,31,15,5,0.0021657636088709678,22275,10285056,True,True,True,5
1280,4523,exist_positive,cabinet,21,31,29,2,0.06451612903225806,663552,10285056,True,True,True,5
1280,4529,color_room,shelves,32,31,11,7,0.00025823874950219034,2656,10285056,True,True,True,5
647,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,False,3
647,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,False,True,False,3
647,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,False,False,False,0
333,555,location,sofa,33,45,3,3,0.004109131194272976,61349,14929920,False,True,False,3
333,600,exist_positive,cabinet,21,45,33,2,0.044444444444444446,663552,14929920,False,True,False,3
333,620,color_room,sofa,33,45,3,3,0.004109131194272976,61349,14929920,True,True,True,5
1407,3095,location,console,14,29,16,13,0.006088964885323542,58585,9621504,False,False,False,0
1521,232,location,fireplace,26,41,20,11,0.014588082350007529,198439,13602816,False,False,True,1
1521,317,color_room,sink,23,41,40,1,9.262787940379403e-06,126,13602816,False,True,True,4
1521,230,location,toilet,0,41,2,3,0.001517920995182174,20648,13602816,False,True,True,4
1521,292,exist_negative,sink,23,41,27,2,0.04878048780487805,663552,13602816,False,True,True,4
3332,76,location,wardrobe,25,35,5,3,1.2056327160493827e-06,14,11612160,False,False,False,0
3332,154,color_room,wardrobe,25,35,5,3,1.2056327160493827e-06,14,11612160,False,True,False,3
3332,147,color_room,shelves,32,35,7,2,9.84312996031746e-05,1143,11612160,False,False,False,0
1968,3468,exist_positive,plant,18,31,19,2,0.06451612903225806,663552,10285056,True,True,True,5
1968,3469,exist_positive,door,19,31,19,2,0.06451612903225806,663552,10285056,False,True,False,3
2086,2942,exist_positive,console,14,37,9,2,0.05405405405405406,663552,12275712,False,True,True,4
2086,2896,location,console,14,37,4,3,0.003296020630005005,40461,12275712,False,True,True,4
2086,2941,exist_positive,dryer,22,37,19,2,0.05405405405405406,663552,12275712,False,True,True,4
2657,374,color,clothes,39,23,2,2,3.4596417069243154e-05,264,7630848,True,True,True,5
2657,386,color_room,table,7,23,2,3,0.0038099304297504024,29073,7630848,True,True,True,5
1709,76,location,wardrobe,25,43,6,2,0.0015136298180447889,21594,14266368,False,False,True,1
1709,130,exist_negative,curtain,15,43,21,2,0.046511627906976744,663552,14266368,False,False,True,1
1709,126,exist_negative,chair,8,43,21,2,0.046511627906976744,663552,14266368,False,True,True,4
446,1782,color,bed,35,33,27,6,0.0010874441755518145,11906,10948608,True,True,True,5
2400,545,color_room,table,7,33,15,3,0.00013563368055555556,1485,10948608,False,True,True,4
2400,525,exist_positive,cabinet,21,33,7,2,0.06060606060606061,663552,10948608,False,True,True,4
2764,3382,exist_positive,appliance,9,41,3,4,0.0975609756097561,1327104,13602816,False,True,False,3
2764,3396,color_room,curtain,15,41,1,7,0.0014728567967103282,20035,13602816,False,True,False,3
2,3095,location,console,14,29,3,8,0.005974325843444019,57482,9621504,False,True,False,3
3443,2946,color,console,14,39,4,3,0.0031269939310303893,40461,12939264,True,True,True,5
3443,2958,color_room,sink,23,39,38,1,1.5456829692940804e-07,2,12939264,True,True,True,5
2925,1029,color_room,curtain,15,31,10,5,0.003041791896903624,31285,10285056,True,True,True,5
2925,1013,exist_positive,shelves,32,31,13,2,0.06451612903225806,663552,10285056,False,True,False,3
2925,970,location,clothes,39,31,2,2,0.00255409401757268,26269,10285056,False,True,False,3
16,50,exist_negative,shower,36,29,23,2,0.06896551724137931,663552,9621504,False,True,True,4
2191,5206,location,fireplace,26,25,8,7,0.002796947337962963,23199,8294400,True,True,True,5
2191,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,False,False,False,0
1529,128,exist_negative,clothes,39,43,21,2,0.046511627906976744,663552,14266368,True,True,True,5
3475,4358,exist_positive,towel,31,31,31,1,0.03225806451612903,331776,10285056,False,True,True,4
3475,4375,color_room,sink,23,31,7,1,9.188088037634409e-05,945,10285056,False,False,True,1
2781,971,location,blinds,16,31,2,2,0.0013120006347072878,13494,10285056,True,True,True,5
2781,1034,color_room,stool,12,31,11,3,0.00030306106257467144,3117,10285056,True,True,True,5
1384,4655,exist_positive,door,19,33,3,2,0.06060606060606061,663552,10948608,False,True,False,3
1384,4666,color_room,console,14,33,1,2,0.002074144950664048,22709,10948608,False,True,False,3
78,4913,location,countertop,34,41,28,10,0.0011915179915688045,16208,13602816,True,True,True,5
78,4932,color_room,cabinet,21,41,4,3,0.00919750733965673,125112,13602816,False,False,False,0
78,4929,color,countertop,34,41,28,10,0.0011915179915688045,16208,13602816,False,True,False,3
1977,5165,exist_positive,shelves,32,41,21,2,0.04878048780487805,663552,13602816,True,True,True,5
1977,5185,color_room,shelves,32,41,26,1,4.7931251881963264e-05,652,13602816,False,True,False,3
754,4523,exist_positive,cabinet,21,43,25,2,0.046511627906976744,663552,14266368,False,True,True,4
754,4522,exist_positive,chair,8,43,25,2,0.046511627906976744,663552,14266368,False,True,True,4
2789,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,False,False,False,0
2789,3870,exist_positive,fridge,20,39,5,2,0.05128205128205128,663552,12939264,True,True,True,5
2789,3875,color,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,True,True,True,5
2448,4801,location,seating,1,33,27,6,0.0023621267653385707,25862,10948608,False,True,False,3
2448,4836,color,seating,1,33,27,6,0.0023621267653385707,25862,10948608,True,True,True,5
2448,4799,location,shelves,32,33,1,6,0.0033035249777871307,36169,10948608,False,True,False,3
2172,690,location,toilet,0,35,34,1,8.129409171075838e-05,944,11612160,False,True,False,3
2172,760,color_room,shelves,32,35,2,2,0.000492328731261023,5717,11612160,True,False,True,2
2172,761,color_room,picture,17,35,2,2,0.0016494777888007054,19154,11612160,False,False,False,0
1341,3095,location,console,14,37,14,9,0.007950088760635635,97593,12275712,True,False,True,2
1341,3127,color_room,microwave,13,37,1,6,0.0005307227800717384,6515,12275712,False,True,False,3
3660,1447,color_room,table,7,25,19,5,0.0026251446759259257,21774,8294400,False,False,False,0
1573,4177,color_room,picture,17,41,11,3,0.0017979365449036435,24457,13602816,False,False,False,0
1573,4176,color_room,plant,18,41,24,2,0.00045622906315868715,6206,13602816,True,True,True,5
870,372,color,sofa,33,27,14,7,0.019453665302069045,174265,8957952,False,True,False,3
870,366,exist_negative,shower,36,27,27,1,0.037037037037037035,331776,8957952,False,True,False,3
870,388,color_room,shelves,32,27,2,2,0.0008210582061614083,7355,8957952,False,True,False,3
2154,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,False,True,True,4
2154,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
2154,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,False,True,True,4
2268,667,exist_negative,stool,12,31,7,2,0.06451612903225806,663552,10285056,False,True,False,3
2268,669,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,False,True,False,3
170,3128,color_room,sink,23,43,34,6,0.00020320518859460234,2899,14266368,False,False,True,1
170,3129,color_room,table,7,43,15,14,0.012375399260694803,176552,14266368,False,False,True,1
170,3127,color_room,microwave,13,43,15,7,0.000753590542456216,10751,14266368,False,False,True,1
1874,1079,color,stove,4,29,3,9,0.0005914875678480205,5691,9621504,False,True,True,4
1874,1084,color,console,14,29,18,3,0.0010703108370583227,10298,9621504,False,True,True,4
1874,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
110,4598,color_room,picture,17,45,23,1,0.0002498338906035665,3730,14929920,True,True,True,5
484,1051,location,fireplace,26,31,13,7,0.00042566613152130627,4378,10285056,True,True,True,5
484,1050,location,towel,31,31,17,7,8.906125547590601e-05,916,10285056,False,False,False,0
66,1051,location,fireplace,26,29,13,6,0.0003220910161238825,3099,9621504,False,False,True,1
66,1078,exist_positive,fireplace,26,29,29,1,0.034482758620689655,331776,9621504,False,True,True,4
66,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,False,True,1
998,3247,exist_positive,cushion,24,41,33,2,0.04878048780487805,663552,13602816,False,True,False,3
998,3260,color_room,picture,17,41,26,1,0.004989555103884372,67872,13602816,True,True,True,5
998,3199,location,wardrobe,25,41,2,5,0.005856066861449865,79659,13602816,False,True,False,3
2734,688,location,fireplace,26,35,9,13,0.028151523919753087,326900,11612160,False,True,True,4
2734,733,exist_negative,table,7,35,3,2,0.05714285714285714,663552,11612160,False,True,True,4
1877,3788,color_room,countertop,34,27,19,1,0.00039529124514174667,3541,8957952,True,False,True,2
3288,141,color_room,shelves,32,37,20,4,0.012961855084250918,159116,12275712,True,True,True,5
3288,131,exist_positive,shelves,32,37,37,1,0.02702702702702703,331776,12275712,True,True,True,5
3288,76,location,wardrobe,25,37,6,2,0.001759083302052052,21594,12275712,True,True,True,5
1443,5165,exist_positive,shelves,32,35,29,2,0.05714285714285714,663552,11612160,True,True,True,5
442,4365,color_room,wardrobe,25,41,34,2,2.7935392201144236e-06,38,13602816,False,True,False,3
442,4358,exist_positive,towel,31,41,31,2,0.04878048780487805,663552,13602816,False,True,False,3
2625,682,color_room,picture,17,39,13,1,0.0009092480066872428,11765,12939264,False,True,False,3
241,2609,exist_positive,towel,31,27,7,2,0.07407407407407407,663552,8957952,False,False,False,0
241,2608,exist_positive,sink,23,27,7,2,0.07407407407407407,663552,8957952,True,True,True,5
241,2607,exist_positive,shower,36,27,7,2,0.07407407407407407,663552,8957952,False,True,False,3
1782,2663,location,console,14,35,15,7,0.012211595430996473,141803,11612160,True,True,True,5
1782,2719,exist_positive,dryer,22,35,35,1,0.02857142857142857,331776,11612160,False,True,False,3
1782,2741,color_room,plant,18,35,22,2,0.0006129781194885362,7118,11612160,False,True,False,3
2532,136,exist_positive,cushion,24,45,23,2,0.044444444444444446,663552,14929920,False,True,False,3
2532,134,exist_negative,countertop,34,45,13,2,0.044444444444444446,663552,14929920,True,True,True,5
2085,845,location,shelves,32,39,38,1,0.0006321843344412789,8180,12939264,False,True,True,4
2085,879,exist_positive,toaster,11,39,13,2,0.05128205128205128,663552,12939264,False,True,True,4
2,3095,location,console,14,29,3,8,0.005974325843444019,57482,9621504,False,False,True,1
177,688,location,fireplace,26,25,10,2,0.007726056134259259,64083,8294400,False,False,False,0
177,731,exist_negative,sofa,33,25,25,1,0.04,331776,8294400,False,True,False,3
177,760,color_room,shelves,32,25,2,2,0.000548924575617284,4553,8294400,False,False,False,0
3555,4368,color_room,table,7,37,7,10,0.00261035775358692,32044,12275712,True,True,True,5
3555,4358,exist_positive,towel,31,37,27,2,0.05405405405405406,663552,12275712,True,True,True,5
3555,4325,location,countertop,34,37,3,3,0.004227942134843177,51901,12275712,True,True,True,5
3555,4360,color,wardrobe,25,37,36,1,1.46631006006006e-06,18,12275712,False,True,False,3
870,372,color,sofa,33,27,14,7,0.019453665302069045,174265,8957952,True,True,True,5
870,366,exist_negative,shower,36,27,27,1,0.037037037037037035,331776,8957952,False,False,False,0
870,388,color_room,shelves,32,27,2,2,0.0008210582061614083,7355,8957952,False,True,False,3
3587,2069,exist_positive,sink,23,37,15,2,0.05405405405405406,663552,12275712,False,True,False,3
3587,2076,color_room,shelves,32,37,11,6,0.0051362397553803806,63051,12275712,True,True,True,5
3051,1077,exist_negative,sofa,33,25,5,2,0.08,663552,8294400,True,True,True,5
3051,1050,location,towel,31,25,17,8,4.738136574074074e-05,393,8294400,False,False,False,0
180,3259,color_room,cabinet,21,39,18,4,0.002298894280231086,29746,12939264,False,True,False,3
180,3199,location,wardrobe,25,39,2,6,0.006234125835905349,80665,12939264,True,True,True,5
2847,5205,location,seating,1,37,23,3,0.0011172468040957623,13715,12275712,False,False,False,0
2847,5282,color_room,door,19,37,6,3,0.015561134050717384,191024,12275712,False,True,False,3
2847,5206,location,fireplace,26,37,31,4,0.0002657279675508842,3262,12275712,True,True,True,5
2693,3837,location,fireplace,26,39,13,9,0.007544401288975941,97619,12939264,True,True,True,5
2693,3872,exist_positive,stool,12,39,31,2,0.05128205128205128,663552,12939264,True,False,True,2
2693,3889,color_room,sofa,33,39,4,3,0.0026178459609449193,33873,12939264,False,False,False,0
2545,3889,color_room,sofa,33,31,4,3,0.003293419112156511,33873,10285056,False,True,True,4
2545,3871,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,False,True,True,4
2545,3872,exist_positive,stool,12,31,31,1,0.03225806451612903,331776,10285056,False,True,True,4
1480,3259,color_room,cabinet,21,41,18,4,0.0021867530958295696,29746,13602816,False,False,False,0
1480,3199,location,wardrobe,25,41,2,5,0.005856066861449865,79659,13602816,False,True,False,3
1480,3247,exist_positive,cushion,24,41,33,2,0.04878048780487805,663552,13602816,True,True,True,5
2319,3734,location,sofa,33,41,3,5,0.004442609530261969,60432,13602816,False,True,False,3
2319,3792,color_room,sofa,33,41,3,5,0.004442609530261969,60432,13602816,True,True,True,5
2319,3733,location,wardrobe,25,41,26,2,0.007864180475572117,106975,13602816,True,True,True,5
1416,3247,exist_positive,cushion,24,23,15,2,0.08695652173913043,663552,7630848,False,False,True,1
1416,3201,location,sofa,33,23,2,6,0.00441012584708803,33653,7630848,False,True,True,4
1391,1050,location,towel,31,29,17,5,9.312473392933163e-05,896,9621504,True,True,True,5
1391,1077,exist_negative,sofa,33,29,5,2,0.06896551724137931,663552,9621504,False,True,False,3
1391,1078,exist_positive,fireplace,26,29,21,2,0.06896551724137931,663552,9621504,False,False,False,0
1679,3071,exist_positive,curtain,15,37,37,1,0.02702702702702703,331776,12275712,False,False,True,1
1679,3029,location,fireplace,26,37,10,8,0.007892658283283283,96888,12275712,False,True,True,4
222,1363,exist_positive,appliance,9,27,13,2,0.07407407407407407,663552,8957952,False,True,True,4
222,1362,exist_positive,seating,1,27,13,2,0.07407407407407407,663552,8957952,False,True,True,4
2857,4607,location,console,14,41,37,4,0.0012287896859003312,16715,13602816,False,True,False,3
2857,4676,color_room,stove,4,41,22,1,0.0006592017417570009,8967,13602816,False,True,False,3
2857,4654,exist_positive,picture,17,41,39,2,0.04878048780487805,663552,13602816,False,True,False,3
926,2340,location,sofa,33,37,1,11,0.010003737461419753,122803,12275712,False,True,False,3
926,2341,location,countertop,34,37,1,6,0.0043216230553470136,53051,12275712,False,True,False,3
2545,3889,color_room,sofa,33,31,4,3,0.003293419112156511,33873,10285056,True,True,True,5
2545,3871,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,False,False,False,0
2545,3872,exist_positive,stool,12,31,31,1,0.03225806451612903,331776,10285056,True,False,True,2
1295,4373,color_room,countertop,34,37,5,2,0.001561864598973974,19173,12275712,False,True,True,4
1295,4358,exist_positive,towel,31,37,27,2,0.05405405405405406,663552,12275712,False,True,True,4
1295,4369,color_room,cabinet,21,37,16,5,0.0006634238405071739,8144,12275712,False,True,True,4
1295,4324,location,wardrobe,25,37,21,3,7.250088630296964e-06,89,12275712,False,False,True,1
2751,5206,location,fireplace,26,29,1,8,0.0018953377767134951,18236,9621504,False,False,True,1
2751,5263,exist_positive,cushion,24,29,15,2,0.06896551724137931,663552,9621504,False,True,True,4
385,5101,location,sofa,33,37,35,2,0.0013311651495245245,16341,12275712,False,False,False,0
385,5179,color_room,dryer,5,37,2,5,0.005600652736069403,68752,12275712,False,True,False,3
735,2616,color_room,stool,12,27,8,19,0.0046980604495313215,42085,8957952,True,False,True,2
735,2617,color_room,seating,1,27,7,1,6.697959533607681e-07,6,8957952,True,False,True,2
735,2618,color_room,plant,18,27,1,7,0.0006252545224622771,5601,8957952,False,True,False,3
735,2609,exist_positive,towel,31,27,7,2,0.07407407407407407,663552,8957952,False,True,False,3
2680,128,exist_negative,clothes,39,29,7,2,0.06896551724137931,663552,9621504,False,False,True,1
3185,4653,exist_positive,chair,8,45,45,1,0.022222222222222223,331776,14929920,True,True,True,5
2088,5169,color,sofa,33,41,1,3,0.0034940559366531164,47529,13602816,True,True,True,5
1006,3569,exist_positive,console,14,29,13,2,0.06896551724137931,663552,9621504,True,True,True,5
1121,2808,exist_positive,appliance,9,33,15,2,0.06060606060606061,663552,10948608,False,True,False,3
1121,2826,color_room,stove,4,33,14,5,0.001492061821922933,16336,10948608,False,False,False,0
2425,676,color_room,picture,17,39,2,4,0.0018997216534108895,24581,12939264,True,True,True,5
2882,2739,color_room,table,7,27,8,7,0.0037700581561499772,33772,8957952,True,True,True,5
2459,879,exist_positive,toaster,11,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
2459,846,location,clothes,39,29,28,1,0.00233373077639421,22454,9621504,False,True,True,4
2459,880,exist_positive,coffeepot,29,29,5,2,0.06896551724137931,663552,9621504,False,True,True,4
1104,3003,exist_positive,table,7,39,29,2,0.05128205128205128,663552,12939264,False,True,True,4
1104,3012,color_room,table,7,39,15,1,1.592053458372903e-05,206,12939264,False,False,True,1
1104,3024,color_room,plant,18,39,4,8,0.001519406358816081,19660,12939264,False,False,True,1
1307,3071,exist_positive,curtain,15,29,29,1,0.034482758620689655,331776,9621504,True,True,True,5
1307,3029,location,fireplace,26,29,2,9,0.010471439808163048,100751,9621504,True,True,True,5
1307,3088,color_room,sofa,33,29,2,7,0.02024496378113027,194787,9621504,False,True,False,3
3528,4026,color_room,fireplace,26,45,17,13,0.006529907728909465,97491,14929920,True,True,True,5
3528,3954,location,washer,10,45,40,5,0.00044883026834705074,6701,14929920,False,True,False,3
3340,2067,exist_positive,toilet,0,37,31,2,0.05405405405405406,663552,12275712,False,True,False,3
3340,2021,location,console,14,37,32,5,0.0008645527037454121,10613,12275712,True,True,True,5
3340,2069,exist_positive,sink,23,37,31,2,0.05405405405405406,663552,12275712,False,True,False,3
514,3266,color_room,table,7,23,8,9,0.0022288479602791196,17008,7630848,True,True,True,5
514,3247,exist_positive,cushion,24,23,15,2,0.08695652173913043,663552,7630848,True,True,True,5
514,3201,location,sofa,33,23,2,6,0.00441012584708803,33653,7630848,True,True,True,5
2292,4801,location,seating,1,25,2,3,0.0008317660108024691,6899,8294400,False,True,False,3
2292,4832,color,stove,4,25,23,2,0.0001203221450617284,998,8294400,False,True,False,3
2292,4799,location,shelves,32,25,23,2,0.00013840663580246915,1148,8294400,False,True,False,3
2484,4965,exist_positive,dryer,22,29,7,2,0.06896551724137931,663552,9621504,False,True,False,3
2484,4933,location,washer,10,29,4,5,0.012192168708759046,117307,9621504,False,True,False,3
2484,4995,color_room,table,7,29,26,2,0.00025016878858024694,2407,9621504,True,False,True,2
257,1431,exist_positive,console,14,43,7,2,0.046511627906976744,663552,14266368,False,True,True,4
257,1432,exist_positive,seating,1,43,7,2,0.046511627906976744,663552,14266368,False,True,True,4
257,1433,exist_positive,sofa,33,43,23,2,0.046511627906976744,663552,14266368,False,True,True,4
257,1456,color_room,countertop,34,43,28,5,0.0001318485545865633,1881,14266368,False,False,True,1
3000,4657,color,console,14,37,33,4,0.0013616318141057725,16715,12275712,False,True,False,3
3000,4607,location,console,14,37,33,4,0.0013616318141057725,16715,12275712,False,True,False,3
3000,4653,exist_positive,chair,8,37,35,2,0.05405405405405406,663552,12275712,True,True,True,5
755,731,exist_negative,sofa,33,45,45,1,0.022222222222222223,331776,14929920,False,False,True,1
755,733,exist_negative,table,7,45,45,1,0.022222222222222223,331776,14929920,False,False,True,1
1786,2340,location,sofa,33,25,6,8,0.005276210455246914,43763,8294400,False,True,True,4
713,1095,location,fireplace,26,37,4,3,0.006234913298715382,76538,12275712,False,True,False,3
713,1092,location,sofa,33,37,30,5,0.0031822186770103437,39064,12275712,True,True,True,5
713,1148,exist_positive,countertop,34,37,25,2,0.05405405405405406,663552,12275712,True,True,True,5
253,2089,location,curtain,15,31,25,6,0.001867855653872959,19211,10285056,False,True,True,4
977,2442,color_room,cabinet,21,27,20,7,0.0046184663637402834,41372,8957952,True,True,True,5
977,2433,color,sofa,33,27,1,4,0.014893136288294468,133412,8957952,False,False,False,0
977,2434,color_room,countertop,34,27,1,14,0.0063180735953932326,56597,8957952,True,False,True,2
23,4362,color,stove,4,39,22,4,0.00010356075894270339,1340,12939264,True,True,True,5
23,4325,location,countertop,34,39,3,3,0.004011124589466604,51901,12939264,True,True,True,5
1924,3722,color_room,plant,18,35,22,2,0.000437558559303351,5081,11612160,False,True,False,3
1924,3716,color_room,curtain,15,35,1,5,0.002073946621472663,24083,11612160,True,True,True,5
2545,3871,exist_positive,cushion,24,31,31,1,0.03225806451612903,331776,10285056,True,True,True,5
1242,2940,exist_positive,toaster,11,37,37,1,0.02702702702702703,331776,12275712,False,True,False,3
1242,2896,location,console,14,37,4,3,0.003296020630005005,40461,12275712,True,True,True,5
2597,3584,color_room,table,7,39,24,7,0.0035979635317742956,46555,12939264,True,True,True,5
2597,3577,color_room,picture,17,39,19,5,0.00832821712270497,107761,12939264,True,False,True,2
1318,4607,location,console,14,33,2,2,0.001723324097456042,18868,10948608,False,True,False,3
1318,4656,exist_positive,countertop,34,33,33,1,0.030303030303030304,331776,10948608,True,True,True,5
1848,4358,exist_positive,towel,31,41,31,2,0.04878048780487805,663552,13602816,False,True,True,4
1848,4324,location,wardrobe,25,41,34,2,2.7935392201144236e-06,38,13602816,False,False,True,1
2913,298,color,shower,36,43,40,3,0.0013979731912144703,19944,14266368,False,True,False,3
2913,308,color_room,toilet,0,43,39,1,0.0004272986649440138,6096,14266368,False,True,False,3
2913,295,exist_positive,sofa,33,43,5,2,0.046511627906976744,663552,14266368,False,True,False,3
2047,3734,location,sofa,33,45,3,5,0.004047710905349795,60432,14929920,False,False,True,1
2047,3796,color_room,microwave,13,45,1,9,0.003228617433984911,48203,14929920,False,True,True,4
2047,3785,color_room,cushion,24,45,26,8,0.0011680571630658437,17439,14929920,False,True,True,4
3660,1447,color_room,table,7,25,19,5,0.0026251446759259257,21774,8294400,False,True,True,4
2191,5206,location,fireplace,26,25,8,7,0.002796947337962963,23199,8294400,False,False,True,1
2191,5205,location,seating,1,25,2,1,0.0006948061342592593,5763,8294400,False,False,True,1
668,4965,exist_positive,dryer,22,45,7,2,0.044444444444444446,663552,14929920,False,True,False,3
668,4933,location,washer,10,45,4,5,0.007857175390089163,117307,14929920,False,True,False,3
1786,2340,location,sofa,33,25,6,8,0.005276210455246914,43763,8294400,True,True,True,5
2792,4799,location,shelves,32,37,35,2,9.35179971638305e-05,1148,12275712,False,False,True,1
2792,4801,location,seating,1,37,2,3,0.0005620040613530197,6899,12275712,False,False,True,1
2792,4846,color_room,cabinet,21,37,18,5,0.010189958839047381,125089,12275712,False,False,True,1
